运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
73.877,-2.744,-1.198,1.678,-0.0655,-0.029,0.04,,,-1.44,
73.898,-2.769,-1.125,1.678,-0.0661,-0.027,0.04,,,-1.27,
73.92,-2.793,-1.125,1.71E-11,-0.0667,-0.027,4.08E-13,,,-1.27,
73.942,-2.818,-1.125,1.678,-0.0673,-0.027,0.04,,,-1.27,
73.963,-2.842,-1.053,3.357,-0.0678,-0.025,0.08,,,-1.11,
73.985,-2.864,-0.98,1.678,-0.0684,-0.023,0.04,,,-0.96,
74.006,-2.884,-0.98,0.839,-0.0688,-0.023,0.02,,,-0.96,
74.028,-2.906,-0.944,4.196,-0.0694,-0.023,0.1,,,-0.89,
74.05,-2.925,-0.799,5.035,-0.0698,-0.019,0.12,,,-0.64,
74.071,-2.941,-0.726,2.517,-0.0702,-0.017,0.06,,,-0.53,
74.093,-2.956,-0.69,3.357,-0.0706,-0.016,0.08,,,-0.48,
74.115,-2.97,-0.581,5.035,-0.0709,-0.014,0.12,,,-0.34,
74.136,-2.981,-0.472,4.196,-0.0712,-0.011,0.1,,,-0.22,
74.158,-2.991,-0.399,4.196,-0.0714,-0.01,0.1,,,-0.16,
74.18,-2.999,-0.29,5.874,-0.0716,-0.007,0.14,,,-0.08,
74.201,-3.003,-0.145,5.874,-0.0717,-0.003,0.14,,,-0.02,
74.223,-3.005,-0.036,5.035,-0.0717,-8.67E-04,0.12,,,0,
74.244,-3.005,0.073,5.874,-0.0717,0.002,0.14,,,-0.01,
74.266,-3.002,0.218,5.874,-0.0717,0.005,0.14,,,-0.05,
74.288,-2.996,0.327,5.035,-0.0715,0.008,0.12,,,-0.11,
74.309,-2.988,0.436,5.874,-0.0713,0.01,0.14,,,-0.19,
74.331,-2.977,0.581,6.713,-0.0711,0.014,0.16,,,-0.34,
74.353,-2.963,0.726,5.874,-0.0707,0.017,0.14,,,-0.53,
74.374,-2.945,0.835,4.196,-0.0703,0.02,0.1,,,-0.7,
74.396,-2.926,0.908,4.196,-0.0699,0.022,0.1,,,-0.82,
74.418,-2.906,1.017,5.035,-0.0694,0.024,0.12,,,-1.03,
74.439,-2.882,1.125,4.196,-0.0688,0.027,0.1,,,-1.27,
74.461,-2.857,1.198,4.196,-0.0682,0.029,0.1,,,-1.44,
74.482,-2.831,1.307,3.357,-0.0676,0.031,0.08,,,-1.71,
74.504,-2.801,1.343,1.678,-0.0669,0.032,0.04,,,-1.8,
74.526,-2.772,1.38,1.678,-0.0662,0.033,0.04,,,-1.9,
74.547,-2.741,1.416,0.839,-0.0654,0.034,0.02,,,-2,
74.569,-2.711,1.416,1.678,-0.0647,0.034,0.04,,,-2,
74.591,-2.68,1.489,0.839,-0.064,0.036,0.02,,,-2.22,
74.612,-2.647,1.452,-1.678,-0.0632,0.035,-0.04,,,-2.11,
74.634,-2.617,1.416,0,-0.0625,0.034,3.69E-15,,,-2,
74.655,-2.586,1.452,-0.839,-0.0617,0.035,-0.02,,,-2.11,
74.677,-2.554,1.38,-3.357,-0.061,0.033,-0.08,,,-1.9,
74.699,-2.526,1.307,-2.517,-0.0603,0.031,-0.06,,,-1.71,
74.72,-2.498,1.271,-2.517,-0.0596,0.03,-0.06,,,-1.61,
74.742,-2.471,1.198,-4.196,-0.059,0.029,-0.1,,,-1.44,
74.764,-2.446,1.089,-5.035,-0.0584,0.026,-0.12,,,-1.19,
74.785,-2.424,0.98,-4.196,-0.0579,0.023,-0.1,,,-0.96,
74.807,-2.403,0.908,-4.196,-0.0574,0.022,-0.1,,,-0.82,
74.829,-2.384,0.799,-5.035,-0.0569,0.019,-0.12,,,-0.64,
74.85,-2.369,0.69,-5.035,-0.0565,0.016,-0.12,,,-0.48,
74.872,-2.355,0.581,-5.874,-0.0562,0.014,-0.14,,,-0.34,
74.893,-2.344,0.436,-5.874,-0.0559,0.01,-0.14,,,-0.19,
74.915,-2.336,0.327,-5.035,-0.0558,0.008,-0.12,,,-0.11,
74.937,-2.329,0.218,-5.035,-0.0556,0.005,-0.12,,,-0.05,
74.958,-2.326,0.109,-5.035,-0.0555,0.003,-0.12,,,-0.01,
74.98,-2.325,0,-5.035,-0.0555,0,-0.12,,,0,
75.002,-2.326,-0.109,-5.035,-0.0555,-0.003,-0.12,,,-0.01,
75.023,-2.329,-0.218,-5.874,-0.0556,-0.005,-0.14,,,-0.05,
75.045,-2.336,-0.363,-5.035,-0.0558,-0.009,-0.12,,,-0.13,
75.067,-2.345,-0.436,-3.357,-0.056,-0.01,-0.08,,,-0.19,
75.088,-2.355,-0.508,-4.196,-0.0562,-0.012,-0.1,,,-0.26,
75.11,-2.367,-0.617,-4.196,-0.0565,-0.015,-0.1,,,-0.38,
75.131,-2.381,-0.69,-4.196,-0.0568,-0.016,-0.1,,,-0.48,
75.153,-2.397,-0.799,-4.196,-0.0572,-0.019,-0.1,,,-0.64,
75.175,-2.416,-0.871,-2.517,-0.0577,-0.021,-0.06,,,-0.76,
75.196,-2.435,-0.908,-2.517,-0.0581,-0.022,-0.06,,,-0.82,
75.218,-2.455,-0.98,-2.517,-0.0586,-0.023,-0.06,,,-0.96,
75.24,-2.477,-1.017,-1.678,-0.0591,-0.024,-0.04,,,-1.03,
75.261,-2.499,-1.053,-2.517,-0.0597,-0.025,-0.06,,,-1.11,
75.283,-2.523,-1.125,-2.517,-0.0602,-0.027,-0.06,,,-1.27,
75.304,-2.548,-1.162,-1.678,-0.0608,-0.028,-0.04,,,-1.35,
75.326,-2.573,-1.198,-1.678,-0.0614,-0.029,-0.04,,,-1.44,
75.348,-2.6,-1.234,9.09E-12,-0.0621,-0.029,2.13E-13,,,-1.52,
75.369,-2.626,-1.198,-9.61E-12,-0.0627,-0.029,-2.20E-13,,,-1.44,
75.383,,,,,,,,0.25,,
75.391,-2.652,-1.234,-0.839,-0.0633,-0.029,-0.02,,,-1.52,
75.413,-2.68,-1.234,0.839,-0.064,-0.029,0.02,,,-1.52,
75.434,-2.705,-1.198,2.41E-13,-0.0646,-0.029,0,,,-1.44,
75.456,-2.732,-1.234,-1.82E-11,-0.0652,-0.029,-4.34E-13,,,-1.52,
75.478,-2.758,-1.198,1.678,-0.0658,-0.029,0.04,,,-1.44,
75.499,-2.783,-1.162,1.678,-0.0664,-0.028,0.04,,,-1.35,
75.521,-2.809,-1.125,1.678,-0.067,-0.027,0.04,,,-1.27,
75.542,-2.832,-1.089,1.678,-0.0676,-0.026,0.04,,,-1.19,
75.564,-2.856,-1.053,2.517,-0.0682,-0.025,0.06,,,-1.11,
75.586,-2.878,-0.98,2.517,-0.0687,-0.023,0.06,,,-0.96,
75.607,-2.898,-0.944,2.517,-0.0692,-0.023,0.06,,,-0.89,
75.629,-2.919,-0.871,4.196,-0.0697,-0.021,0.1,,,-0.76,
75.651,-2.936,-0.762,4.196,-0.0701,-0.018,0.1,,,-0.58,
75.672,-2.952,-0.69,3.357,-0.0705,-0.016,0.08,,,-0.48,
75.694,-2.966,-0.617,4.196,-0.0708,-0.015,0.1,,,-0.38,
75.716,-2.978,-0.508,5.035,-0.0711,-0.012,0.12,,,-0.26,
75.737,-2.988,-0.399,5.035,-0.0713,-0.01,0.12,,,-0.16,
75.759,-2.996,-0.29,5.035,-0.0715,-0.007,0.12,,,-0.08,
75.78,-3,-0.182,5.035,-0.0716,-0.004,0.12,,,-0.03,
75.802,-3.003,-0.073,5.035,-0.0717,-0.002,0.12,,,-0.01,
75.824,-3.003,0.036,5.035,-0.0717,8.67E-04,0.12,,,0,
75.845,-3.002,0.145,5.874,-0.0717,0.003,0.14,,,-0.02,
75.867,-2.997,0.29,5.874,-0.0715,0.007,0.14,,,-0.08,
75.889,-2.989,0.399,5.035,-0.0714,0.01,0.12,,,-0.16,
75.91,-2.98,0.508,5.874,-0.0711,0.012,0.14,,,-0.26,
75.932,-2.967,0.654,5.874,-0.0708,0.016,0.14,,,-0.43,
75.953,-2.952,0.762,5.035,-0.0705,0.018,0.12,,,-0.58,
75.975,-2.934,0.871,4.196,-0.07,0.021,0.1,,,-0.76,
75.997,-2.914,0.944,4.196,-0.0696,0.023,0.1,,,-0.89,
76.018,-2.893,1.053,5.035,-0.0691,0.025,0.12,,,-1.11,
76.04,-2.868,1.162,4.196,-0.0685,0.028,0.1,,,-1.35,
76.062,-2.843,1.234,3.357,-0.0679,0.029,0.08,,,-1.52,
76.083,-2.815,1.307,2.517,-0.0672,0.031,0.06,,,-1.71,
76.105,-2.787,1.343,1.678,-0.0665,0.032,0.04,,,-1.8,
76.127,-2.757,1.38,1.678,-0.0658,0.033,0.04,,,-1.9,
76.148,-2.727,1.416,0.839,-0.0651,0.034,0.02,,,-2,
76.17,-2.695,1.416,0,-0.0643,0.034,0,,,-2,
76.191,-2.666,1.416,0.839,-0.0636,0.034,0.02,,,-2,
76.213,-2.634,1.452,0,-0.0629,0.035,-3.69E-15,,,-2.11,
76.235,-2.603,1.416,-1.678,-0.0621,0.034,-0.04,,,-2,
76.256,-2.573,1.38,-1.678,-0.0614,0.033,-0.04,,,-1.9,
76.278,-2.543,1.343,-1.678,-0.0607,0.032,-0.04,,,-1.8,
76.3,-2.515,1.307,-2.517,-0.06,0.031,-0.06,,,-1.71,
76.321,-2.487,1.234,-4.196,-0.0594,0.029,-0.1,,,-1.52,
76.343,-2.461,1.125,-4.196,-0.0588,0.027,-0.1,,,-1.27,
76.364,-2.438,1.053,-3.357,-0.0582,0.025,-0.08,,,-1.11,
76.386,-2.416,0.98,-4.196,-0.0577,0.023,-0.1,,,-0.96,
76.408,-2.395,0.871,-5.035,-0.0572,0.021,-0.12,,,-0.76,
76.429,-2.378,0.762,-4.196,-0.0568,0.018,-0.1,,,-0.58,
76.451,-2.362,0.69,-5.035,-0.0564,0.016,-0.12,,,-0.48,
76.473,-2.348,0.545,-6.713,-0.0561,0.013,-0.16,,,-0.3,
76.494,-2.339,0.399,-5.035,-0.0558,0.01,-0.12,,,-0.16,
76.516,-2.331,0.327,-4.196,-0.0556,0.008,-0.1,,,-0.11,
76.538,-2.325,0.218,-5.874,-0.0555,0.005,-0.14,,,-0.05,
76.559,-2.322,0.073,-5.874,-0.0554,0.002,-0.14,,,-0.01,
76.581,-2.322,-0.036,-5.035,-0.0554,-8.67E-04,-0.12,,,0,
76.602,-2.323,-0.145,-5.874,-0.0555,-0.003,-0.14,,,-0.02,
76.624,-2.328,-0.29,-5.035,-0.0556,-0.007,-0.12,,,-0.08,
76.646,-2.336,-0.363,-3.357,-0.0558,-0.009,-0.08,,,-0.13,
76.667,-2.344,-0.436,-5.035,-0.0559,-0.01,-0.12,,,-0.19,
76.689,-2.355,-0.581,-5.874,-0.0562,-0.014,-0.14,,,-0.34,
76.711,-2.369,-0.69,-3.357,-0.0565,-0.016,-0.08,,,-0.48,
76.732,-2.384,-0.726,-2.517,-0.0569,-0.017,-0.06,,,-0.53,
76.754,-2.4,-0.799,-4.196,-0.0573,-0.019,-0.1,,,-0.64,
76.776,-2.419,-0.908,-4.196,-0.0577,-0.022,-0.1,,,-0.82,
76.797,-2.439,-0.98,-3.357,-0.0582,-0.023,-0.08,,,-0.96,
76.819,-2.461,-1.053,-2.517,-0.0588,-0.025,-0.06,,,-1.11,
76.84,-2.485,-1.089,-1.678,-0.0593,-0.026,-0.04,,,-1.19,
76.862,-2.509,-1.125,-2.517,-0.0599,-0.027,-0.06,,,-1.27,
76.884,-2.534,-1.198,-2.517,-0.0605,-0.029,-0.06,,,-1.44,
76.905,,,,,,,3.18,,,-1.23
76.905,-2.56,-1.234,-0.839,-0.0611,-0.029,-0.02,,,-1.52,
76.927,-2.587,-1.234,-0.839,-0.0618,-0.029,-0.02,,,-1.52,
76.949,-2.614,-1.271,-0.839,-0.0624,-0.03,-0.02,,,-1.61,
76.97,,,,,,,,0.25,,
76.97,-2.642,-1.271,0,-0.0631,-0.03,0,,,-1.61,
76.992,-2.669,-1.271,9.65E-12,-0.0637,-0.03,2.30E-13,,,-1.61,
77.013,-2.697,-1.271,0,-0.0644,-0.03,0,,,-1.61,
77.035,-2.724,-1.271,0,-0.065,-0.03,0,,,-1.61,
77.057,-2.752,-1.271,0.839,-0.0657,-0.03,0.02,,,-1.61,
77.078,-2.779,-1.234,1.678,-0.0663,-0.029,0.04,,,-1.52,
77.1,-2.805,-1.198,2.517,-0.067,-0.029,0.06,,,-1.44,
77.122,-2.831,-1.125,3.357,-0.0676,-0.027,0.08,,,-1.27,
77.143,-2.854,-1.053,2.517,-0.0681,-0.025,0.06,,,-1.11,
77.165,-2.876,-1.017,1.678,-0.0687,-0.024,0.04,,,-1.03,
77.187,-2.898,-0.98,2.517,-0.0692,-0.023,0.06,,,-0.96,
77.208,-2.919,-0.908,4.196,-0.0697,-0.022,0.1,,,-0.82,
77.23,-2.937,-0.799,5.035,-0.0701,-0.019,0.12,,,-0.64,
77.251,-2.953,-0.69,4.196,-0.0705,-0.016,0.1,,,-0.48,
77.273,-2.967,-0.617,3.357,-0.0708,-0.015,0.08,,,-0.38,
77.295,-2.98,-0.545,4.196,-0.0711,-0.013,0.1,,,-0.3,
77.316,-2.991,-0.436,5.874,-0.0714,-0.01,0.14,,,-0.19,
77.338,-2.999,-0.29,5.874,-0.0716,-0.007,0.14,,,-0.08,
77.36,-3.003,-0.182,5.035,-0.0717,-0.004,0.12,,,-0.03,
77.381,-3.007,-0.073,5.035,-0.0718,-0.002,0.12,,,-0.01,
77.403,-3.007,0.036,5.035,-0.0718,8.67E-04,0.12,,,0,
77.425,-3.005,0.145,6.713,-0.0717,0.003,0.16,,,-0.02,
77.446,-3,0.327,6.713,-0.0716,0.008,0.16,,,-0.11,
77.468,-2.991,0.436,4.196,-0.0714,0.01,0.1,,,-0.19,
77.489,-2.981,0.508,5.035,-0.0712,0.012,0.12,,,-0.26,
77.511,-2.969,0.654,5.874,-0.0709,0.016,0.14,,,-0.43,
77.533,-2.953,0.762,5.035,-0.0705,0.018,0.12,,,-0.58,
77.554,-2.936,0.871,5.035,-0.0701,0.021,0.12,,,-0.76,
77.576,-2.915,0.98,4.196,-0.0696,0.023,0.1,,,-0.96,
77.598,-2.893,1.053,3.357,-0.0691,0.025,0.08,,,-1.11,
77.619,-2.87,1.125,3.357,-0.0685,0.027,0.08,,,-1.27,
77.641,-2.845,1.198,4.196,-0.0679,0.029,0.1,,,-1.44,
77.662,-2.818,1.307,3.357,-0.0673,0.031,0.08,,,-1.71,
77.684,-2.788,1.343,0.839,-0.0666,0.032,0.02,,,-1.8,
77.706,-2.76,1.343,1.678,-0.0659,0.032,0.04,,,-1.8,
77.727,-2.73,1.416,2.517,-0.0652,0.034,0.06,,,-2,
77.749,-2.699,1.452,1.08E-11,-0.0644,0.035,2.57E-13,,,-2.11,
77.771,-2.667,1.416,-0.839,-0.0637,0.034,-0.02,,,-2,
77.792,-2.637,1.416,-1.08E-11,-0.063,0.034,-2.60E-13,,,-2,
77.814,-2.606,1.416,-1.678,-0.0622,0.034,-0.04,,,-2,
77.836,-2.576,1.343,-1.678,-0.0615,0.032,-0.04,,,-1.8,
77.857,-2.548,1.343,-0.839,-0.0608,0.032,-0.02,,,-1.8,
77.879,-2.518,1.307,-3.357,-0.0601,0.031,-0.08,,,-1.71,
77.9,-2.491,1.198,-4.196,-0.0595,0.029,-0.1,,,-1.44,
77.922,-2.466,1.125,-3.357,-0.0589,0.027,-0.08,,,-1.27,
77.944,-2.443,1.053,-3.357,-0.0583,0.025,-0.08,,,-1.11,
77.965,-2.421,0.98,-4.196,-0.0578,0.023,-0.1,,,-0.96,
77.987,-2.4,0.871,-5.035,-0.0573,0.021,-0.12,,,-0.76,
78.009,-2.383,0.762,-5.035,-0.0569,0.018,-0.12,,,-0.58,
78.03,-2.367,0.654,-5.035,-0.0565,0.016,-0.12,,,-0.43,
78.052,-2.355,0.545,-5.035,-0.0562,0.013,-0.12,,,-0.3,
78.073,-2.344,0.436,-5.874,-0.0559,0.01,-0.14,,,-0.19,
78.095,-2.336,0.29,-5.874,-0.0558,0.007,-0.14,,,-0.08,
78.117,-2.331,0.182,-5.035,-0.0556,0.004,-0.12,,,-0.03,
78.138,-2.328,0.073,-4.196,-0.0556,0.002,-0.1,,,-0.01,
78.16,-2.328,0,-4.196,-0.0556,0,-0.1,,,0,
78.182,-2.328,-0.109,-5.874,-0.0556,-0.003,-0.14,,,-0.01,
78.203,-2.333,-0.254,-5.874,-0.0557,-0.006,-0.14,,,-0.06,
78.225,-2.339,-0.363,-5.035,-0.0558,-0.009,-0.12,,,-0.13,
78.247,-2.348,-0.472,-4.196,-0.0561,-0.011,-0.1,,,-0.22,
78.268,-2.359,-0.545,-3.357,-0.0563,-0.013,-0.08,,,-0.3,
78.29,-2.372,-0.617,-3.357,-0.0566,-0.015,-0.08,,,-0.38,
78.311,-2.386,-0.69,-3.357,-0.057,-0.016,-0.08,,,-0.48,
78.333,-2.402,-0.762,-4.196,-0.0573,-0.018,-0.1,,,-0.58,
78.355,-2.419,-0.871,-4.196,-0.0577,-0.021,-0.1,,,-0.76,
78.376,-2.439,-0.944,-2.517,-0.0582,-0.023,-0.06,,,-0.89,
78.398,-2.46,-0.98,-2.517,-0.0587,-0.023,-0.06,,,-0.96,
78.42,-2.482,-1.053,-3.357,-0.0592,-0.025,-0.08,,,-1.11,
78.441,-2.505,-1.125,-2.517,-0.0598,-0.027,-0.06,,,-1.27,
78.463,-2.531,-1.162,-0.839,-0.0604,-0.028,-0.02,,,-1.35,
78.485,-2.556,-1.162,-0.839,-0.061,-0.028,-0.02,,,-1.35,
78.506,-2.581,-1.198,-1.678,-0.0616,-0.029,-0.04,,,-1.44,
78.528,-2.608,-1.234,-1.678,-0.0622,-0.029,-0.04,,,-1.52,
78.549,-2.634,-1.271,-0.839,-0.0629,-0.03,-0.02,,,-1.61,
78.552,,,,,,,,0.25,,
78.571,-2.663,-1.271,0.839,-0.0636,-0.03,0.02,,,-1.61,
78.593,-2.689,-1.234,0,-0.0642,-0.029,0,,,-1.52,
78.614,-2.716,-1.271,-2.41E-13,-0.0648,-0.03,0,,,-1.61,
78.636,-2.744,-1.234,1.678,-0.0655,-0.029,0.04,,,-1.52,
78.658,-2.769,-1.198,0.839,-0.0661,-0.029,0.02,,,-1.44,
78.679,-2.796,-1.198,0.839,-0.0667,-0.029,0.02,,,-1.44,
78.701,-2.821,-1.162,1.678,-0.0673,-0.028,0.04,,,-1.35,
78.722,-2.846,-1.125,2.517,-0.0679,-0.027,0.06,,,-1.27,
78.744,-2.87,-1.053,3.357,-0.0685,-0.025,0.08,,,-1.11,
78.766,-2.892,-0.98,3.357,-0.069,-0.023,0.08,,,-0.96,
78.787,-2.912,-0.908,2.517,-0.0695,-0.022,0.06,,,-0.82,
78.809,-2.931,-0.871,3.357,-0.07,-0.021,0.08,,,-0.76,
78.831,-2.95,-0.762,5.035,-0.0704,-0.018,0.12,,,-0.58,
78.852,-2.964,-0.654,4.196,-0.0708,-0.016,0.1,,,-0.43,
78.874,-2.978,-0.581,5.035,-0.0711,-0.014,0.12,,,-0.34,
78.896,-2.989,-0.436,5.874,-0.0714,-0.01,0.14,,,-0.19,
78.917,-2.997,-0.327,4.196,-0.0715,-0.008,0.1,,,-0.11,
78.939,-3.003,-0.254,5.035,-0.0717,-0.006,0.12,,,-0.06,
78.96,-3.008,-0.109,5.874,-0.0718,-0.003,0.14,,,-0.01,
78.982,-3.008,0,5.035,-0.0718,0,0.12,,,0,
79.004,-3.008,0.109,5.874,-0.0718,0.003,0.14,,,-0.01,
79.025,-3.003,0.254,5.874,-0.0717,0.006,0.14,,,-0.06,
79.047,-2.997,0.363,5.874,-0.0715,0.009,0.14,,,-0.13,
79.069,-2.988,0.508,6.713,-0.0713,0.012,0.16,,,-0.26,
79.09,-2.975,0.654,5.874,-0.071,0.016,0.14,,,-0.43,
79.112,-2.959,0.762,4.196,-0.0706,0.018,0.1,,,-0.58,
79.134,-2.942,0.835,4.196,-0.0702,0.02,0.1,,,-0.7,
79.155,-2.923,0.944,5.035,-0.0698,0.023,0.12,,,-0.89,
79.177,-2.901,1.053,5.035,-0.0693,0.025,0.12,,,-1.11,
79.198,-2.878,1.162,4.196,-0.0687,0.028,0.1,,,-1.35,
79.22,-2.851,1.234,3.357,-0.0681,0.029,0.08,,,-1.52,
79.242,-2.824,1.307,2.517,-0.0674,0.031,0.06,,,-1.71,
79.263,-2.794,1.343,1.678,-0.0667,0.032,0.04,,,-1.8,
79.285,-2.766,1.38,2.517,-0.066,0.033,0.06,,,-1.9,
79.307,-2.735,1.452,1.678,-0.0653,0.035,0.04,,,-2.11,
79.328,-2.703,1.452,0,-0.0645,0.035,0,,,-2.11,
79.35,-2.672,1.452,-0.839,-0.0638,0.035,-0.02,,,-2.11,
79.371,-2.641,1.416,-0.839,-0.063,0.034,-0.02,,,-2,
79.393,-2.611,1.416,-1.08E-11,-0.0623,0.034,-2.57E-13,,,-2,
79.415,-2.579,1.416,-1.678,-0.0616,0.034,-0.04,,,-2,
79.436,-2.549,1.343,-2.517,-0.0609,0.032,-0.06,,,-1.8,
79.458,-2.521,1.307,-2.517,-0.0602,0.031,-0.06,,,-1.71,
79.48,-2.493,1.234,-3.357,-0.0595,0.029,-0.08,,,-1.52,
79.501,-2.468,1.162,-3.357,-0.0589,0.028,-0.08,,,-1.35,
79.523,-2.443,1.089,-4.196,-0.0583,0.026,-0.1,,,-1.19,
79.545,-2.421,0.98,-4.196,-0.0578,0.023,-0.1,,,-0.96,
79.566,-2.4,0.908,-5.035,-0.0573,0.022,-0.12,,,-0.82,
79.588,-2.381,0.762,-5.874,-0.0568,0.018,-0.14,,,-0.58,
79.609,-2.367,0.654,-4.196,-0.0565,0.016,-0.1,,,-0.43,
79.631,-2.353,0.581,-5.035,-0.0562,0.014,-0.12,,,-0.34,
79.653,-2.342,0.436,-5.874,-0.0559,0.01,-0.14,,,-0.19,
79.674,-2.334,0.327,-5.035,-0.0557,0.008,-0.12,,,-0.11,
79.696,-2.328,0.218,-5.035,-0.0556,0.005,-0.12,,,-0.05,
79.718,-2.325,0.109,-5.035,-0.0555,0.003,-0.12,,,-0.01,
79.739,-2.323,0,-5.874,-0.0555,0,-0.14,,,0,
79.761,-2.325,-0.145,-5.874,-0.0555,-0.003,-0.14,,,-0.02,
79.783,-2.329,-0.254,-4.196,-0.0556,-0.006,-0.1,,,-0.06,
79.804,-2.336,-0.327,-4.196,-0.0558,-0.008,-0.1,,,-0.11,
79.826,-2.344,-0.436,-5.035,-0.0559,-0.01,-0.12,,,-0.19,
79.847,-2.355,-0.545,-4.196,-0.0562,-0.013,-0.1,,,-0.3,
79.869,-2.367,-0.617,-4.196,-0.0565,-0.015,-0.1,,,-0.38,
79.891,-2.381,-0.726,-4.196,-0.0568,-0.017,-0.1,,,-0.53,
79.912,-2.399,-0.799,-2.517,-0.0573,-0.019,-0.06,,,-0.64,
79.934,-2.416,-0.835,-2.517,-0.0577,-0.02,-0.06,,,-0.7,
79.956,-2.435,-0.908,-4.196,-0.0581,-0.022,-0.1,,,-0.82,
79.977,-2.455,-1.017,-3.357,-0.0586,-0.024,-0.08,,,-1.03,
79.999,-2.479,-1.053,-1.678,-0.0592,-0.025,-0.04,,,-1.11,
80.02,-2.501,-1.089,-2.517,-0.0597,-0.026,-0.06,,,-1.19,
80.042,-2.526,-1.162,-1.678,-0.0603,-0.028,-0.04,,,-1.35,
80.064,-2.551,-1.162,-0.839,-0.0609,-0.028,-0.02,,,-1.35,
80.074,,,,,,,3.17,,,-1.18
80.085,-2.576,-1.198,-1.678,-0.0615,-0.029,-0.04,,,-1.44,
80.107,-2.603,-1.234,-0.839,-0.0621,-0.029,-0.02,,,-1.52,
80.129,-2.63,-1.234,-0.839,-0.0628,-0.029,-0.02,,,-1.52,
80.139,,,,,,,,0.25,,
80.15,-2.656,-1.271,-0.839,-0.0634,-0.03,-0.02,,,-1.61,
80.172,-2.684,-1.271,0.839,-0.0641,-0.03,0.02,,,-1.61,
80.194,-2.711,-1.234,1.678,-0.0647,-0.029,0.04,,,-1.52,
80.215,-2.738,-1.198,0.839,-0.0654,-0.029,0.02,,,-1.44,
80.237,-2.763,-1.198,0,-0.066,-0.029,0,,,-1.44,
80.258,-2.79,-1.198,1.678,-0.0666,-0.029,0.04,,,-1.44,
80.28,-2.815,-1.125,2.517,-0.0672,-0.027,0.06,,,-1.27,
80.302,-2.838,-1.089,2.517,-0.0678,-0.026,0.06,,,-1.19,
80.323,-2.862,-1.017,3.357,-0.0683,-0.024,0.08,,,-1.03,
80.345,-2.882,-0.944,2.517,-0.0688,-0.023,0.06,,,-0.89,
80.367,-2.903,-0.908,2.517,-0.0693,-0.022,0.06,,,-0.82,
80.388,-2.922,-0.835,3.357,-0.0697,-0.02,0.08,,,-0.7,
80.41,-2.939,-0.762,3.357,-0.0702,-0.018,0.08,,,-0.58,
80.431,-2.955,-0.69,4.196,-0.0705,-0.016,0.1,,,-0.48,
80.453,-2.969,-0.581,5.035,-0.0709,-0.014,0.12,,,-0.34,
80.475,-2.98,-0.472,5.035,-0.0711,-0.011,0.12,,,-0.22,
80.496,-2.989,-0.363,5.035,-0.0714,-0.009,0.12,,,-0.13,
80.518,-2.996,-0.254,5.035,-0.0715,-0.006,0.12,,,-0.06,
80.54,-3,-0.145,5.035,-0.0716,-0.003,0.12,,,-0.02,
80.561,-3.002,-0.036,4.196,-0.0717,-8.67E-04,0.1,,,0,
80.583,-3.002,0.036,5.035,-0.0717,8.67E-04,0.12,,,0,
80.605,-3,0.182,6.713,-0.0716,0.004,0.16,,,-0.03,
80.626,-2.994,0.327,5.874,-0.0715,0.008,0.14,,,-0.11,
80.648,-2.986,0.436,5.035,-0.0713,0.01,0.12,,,-0.19,
80.669,-2.975,0.545,5.035,-0.071,0.013,0.12,,,-0.3,
80.691,-2.963,0.654,5.035,-0.0707,0.016,0.12,,,-0.43,
80.713,-2.947,0.762,4.196,-0.0703,0.018,0.1,,,-0.58,
80.734,-2.93,0.835,4.196,-0.0699,0.02,0.1,,,-0.7,
80.756,-2.911,0.944,5.874,-0.0695,0.023,0.14,,,-0.89,
80.778,-2.889,1.089,5.035,-0.069,0.026,0.12,,,-1.19,
80.799,-2.864,1.162,2.517,-0.0684,0.028,0.06,,,-1.35,
80.821,-2.838,1.198,2.517,-0.0678,0.029,0.06,,,-1.44,
80.843,-2.812,1.271,2.517,-0.0671,0.03,0.06,,,-1.61,
80.864,-2.783,1.307,1.678,-0.0664,0.031,0.04,,,-1.71,
80.886,-2.755,1.343,2.517,-0.0658,0.032,0.06,,,-1.8,
80.907,-2.725,1.416,1.678,-0.0651,0.034,0.04,,,-2,
80.929,-2.694,1.416,0,-0.0643,0.034,0,,,-2,
80.951,-2.664,1.416,-1.08E-11,-0.0636,0.034,-2.60E-13,,,-2,
80.972,-2.633,1.416,-0.839,-0.0628,0.034,-0.02,,,-2,
80.994,-2.603,1.38,-0.839,-0.0621,0.033,-0.02,,,-1.9,
81.016,-2.573,1.38,-0.839,-0.0614,0.033,-0.02,,,-1.9,
81.037,-2.543,1.343,-2.517,-0.0607,0.032,-0.06,,,-1.8,
81.059,-2.515,1.271,-3.357,-0.06,0.03,-0.08,,,-1.61,
81.08,-2.488,1.198,-3.357,-0.0594,0.029,-0.08,,,-1.44,
81.102,-2.463,1.125,-3.357,-0.0588,0.027,-0.08,,,-1.27,
81.124,-2.439,1.053,-4.196,-0.0582,0.025,-0.1,,,-1.11,
81.145,-2.417,0.944,-5.035,-0.0577,0.023,-0.12,,,-0.89,
81.167,-2.399,0.835,-4.196,-0.0573,0.02,-0.1,,,-0.7,
81.189,-2.381,0.762,-4.196,-0.0568,0.018,-0.1,,,-0.58,
